gene,importance
PLXNB1,6.247978691661884e-05
NCOA3,6.243559576094231e-05
MRAP,6.241713776563829e-05
UBA2,6.235876530872818e-05
P2RX4,6.234533587010845e-05
VCPIP1,6.233827938143015e-05
AOC3,6.22585998019447e-05
LHX9,6.225216967838572e-05
APOC1,6.221101736327548e-05
USP14,6.219477697284803e-05
BSG,6.216629425352128e-05
MRPS11,6.215649526722748e-05
EXOSC2,6.207653925395537e-05
PDIA6,6.207104845848342e-05
RELB,6.199183668925839e-05
ICA1,6.197502368562104e-05
DHRS7,6.197289004634199e-05
RRM1,6.196501697620983e-05
TAF12,6.196295557281783e-05
ABCB1,6.172537669856108e-05
NBN,6.168015850528379e-05
RBP4,6.161966714335092e-05
TMEM140,6.160976961565509e-05
ADIPOR2,6.160189259100105e-05
ADAM9,6.15506951792565e-05
HACL1,6.150517417320413e-05
MYD88,6.125216724762055e-05
NUSAP1,6.124418923296708e-05
PBX2,6.123482067723528e-05
TIPARP,6.120892487025727e-05
SCG3,6.112397437030405e-05
DDX21,6.106768471262299e-05
MAPK13,6.103890405028078e-05
PDGFRB,6.102309677254376e-05
MYL9,6.0999047400926917e-05
PPIF,6.083898693873083e-05
ICAM5,6.0728726314049837e-05
TMEM176A,6.0628483135594516e-05
COL1A2,6.0603847144659085e-05
NOTCH2,6.047906659803459e-05
ITGA6,6.0409969274584745e-05
FEN1,6.040870723306964e-05
PAFAH1B1,6.038444291531265e-05
CCDC106,6.03592430857129e-05
PPP1R15B,6.01909136056016e-05
CCNG1,6.015578826019401e-05
SYT11,6.01106728258981e-05
USP11,5.9991771946831146e-05
JAG1,5.994631540722751e-05
MIOX,5.9874069441108133e-05
IL6,5.9855869782439766e-05
HES1,5.981605827759764e-05
SEC24D,5.978276343848109e-05
HSPA13,5.9678964363781946e-05
CLDN4,5.961454811534006e-05
RAB40C,5.95995729105534e-05
ABL1,5.9465760017502235e-05
ASCL1,5.9408152129289076e-05
NFKBIA,5.9358805917389623e-05
SCAMP1,5.9352594840287667e-05
WIZ,5.934439997323259e-05
EPCAM,5.9307191846465275e-05
PMP22,5.927440923124707e-05
CANX,5.925139067011753e-05
TNNT3,5.91855445996361e-05
MPO,5.9156274910514255e-05
EPHX1,5.914968731779377e-05
IRF6,5.9146554146468105e-05
AP4B1,5.9119644277981274e-05
RPL18,5.909440383987839e-05
PSMB10,5.9056290316954665e-05
PDE4DIP,5.898861965742208e-05
CXCL9,5.897195855988814e-05
FNTA,5.895462659921155e-05
NTRK3,5.890189488029598e-05
PHF5A,5.881082903696588e-05
PSMA7,5.876920582226161e-05
STRBP,5.876098966274557e-05
ENG,5.8704546106901764e-05
CTCF,5.8671499028183306e-05
GMPPA,5.857706323895964e-05
P2RY1,5.852587551940792e-05
CSE1L,5.8488329097389944e-05
SERPINA10,5.848445195891436e-05
RPN1,5.842081078968836e-05
SNRPA1,5.839265246172543e-05
FKBP2,5.8389663069897586e-05
POLD2,5.836023823872949e-05
DDB1,5.831883397578678e-05
GMPR,5.8306704566293485e-05
ITGB2,5.830252075743744e-05
CD209,5.828043599452073e-05
SCAF8,5.82562260817118e-05
MYOG,5.818369103473375e-05
PKD1,5.816689189375484e-05
CLN5,5.812368632197393e-05
ELF3,5.809940121529826e-05
COQ3,5.798092320391282e-05
CD9,5.787183252337017e-05
RABEPK,5.7816136794784474e-05
SRSF1,5.781479907385076e-05
CGRRF1,5.780369362768796e-05
HYOU1,5.780132149353065e-05
CAV3,5.7797799083179945e-05
B4GALT2,5.773615567394684e-05
MAST3,5.755869163772219e-05
MTOR,5.7524960212719104e-05
CKM,5.749555919414757e-05
SLC23A2,5.746954598949237e-05
GPR132,5.740982891761632e-05
WASF1,5.732780223737131e-05
PSMC3,5.723991009321604e-05
DLC1,5.7236938358537715e-05
ARHGEF7,5.712947401291345e-05
DEPTOR,5.711952797632429e-05
DCX,5.6988914311797386e-05
CSRP3,5.6874245868299025e-05
GRM8,5.686894945920279e-05
GPHN,5.683647301436684e-05
NAB2,5.6834691814300716e-05
ARL8A,5.6789027816377004e-05
HOXB9,5.6716127939757615e-05
LSR,5.6710920813296154e-05
SERPINA1,5.6631183769760525e-05
HNRNPA1,5.661820640537503e-05
VBP1,5.655155670007926e-05
BMP1,5.6545657849304675e-05
LPAR1,5.653856968701453e-05
FGF22,5.6516568581725185e-05
EPSTI1,5.645490275398694e-05
SYT13,5.644238673231911e-05
PARD6G,5.6431500168780114e-05
IFI27,5.6430421278535914e-05
DDX60,5.641878456636149e-05
RHOF,5.6381620923539406e-05
GYS2,5.637955921311447e-05
CHCHD10,5.6350317464528225e-05
FGGY,5.631358502137007e-05
MAK,5.622636632735999e-05
GPAM,5.615079603592577e-05
IL11,5.613793840323913e-05
DCXR,5.6102830422260096e-05
CHUK,5.600108556339915e-05
EIF2AK3,5.600016759619321e-05
HLA-DOA,5.5952517771949565e-05
NR1D2,5.595234018180732e-05
APOBEC3G,5.593731864386213e-05
AAAS,5.591188160074217e-05
MST1,5.590302420173331e-05
MAP3K7,5.589742515511673e-05
ME1,5.577339183643582e-05
CEP57,5.575723699724456e-05
PGLS,5.5722753423625184e-05
SLC29A3,5.562611070406803e-05
BCAP31,5.5496948009583275e-05
ORC5,5.541830185586078e-05
SAMM50,5.5409348512775006e-05
TMED10,5.538431905854109e-05
PURA,5.536158532531624e-05
CDKN2B,5.535629320038367e-05
VDR,5.528272924815428e-05
FGFR3,5.525521868066555e-05
CCDC28A,5.5223204216876655e-05
UTP20,5.5178398279697206e-05
SERPING1,5.514392568570064e-05
RNF4,5.5141549186939075e-05
CEP192,5.512297233421859e-05
SHC1,5.511724775901168e-05
TGIF1,5.507621576395625e-05
ANK1,5.505934797753991e-05
KRT31,5.503590078160559e-05
RTN1,5.4915880171480525e-05
HDAC3,5.4914832941825664e-05
LALBA,5.484005874630973e-05
LIG3,5.480004226235017e-05
DGKA,5.4773413832829474e-05
NRIP1,5.47445744568108e-05
SRSF10,5.471526067414256e-05
LDHA,5.4696732716358574e-05
NDUFS1,5.465996962691177e-05
CTNNB1,5.465748797357988e-05
SIRT2,5.463316888488839e-05
JAK1,5.462212308339333e-05
PLK3,5.459110020784478e-05
SLC2A5,5.45775676030763e-05
AP2M1,5.4576446490040856e-05
LTBP2,5.456211738116316e-05
TAX1BP3,5.455890701378597e-05
GALC,5.455683130306174e-05
SGCG,5.4544157964492925e-05
NFKBIE,5.426357171494834e-05
HDLBP,5.422651941690686e-05
DEGS1,5.4150812672416566e-05
PSMA3,5.41383625364821e-05
MYOT,5.41117037555381e-05
ITGA2,5.40888226254903e-05
CD79A,5.407490841837991e-05
ISCU,5.400300619246062e-05
GLUL,5.397865877028142e-05
RPA1,5.395889071350674e-05
TIMP3,5.3946808909077486e-05
P4HA1,5.385359740174591e-05
TNFRSF1A,5.375476498829814e-05
RPL14,5.373248541463161e-05
F11,5.3618244440094204e-05
SPOCK1,5.3604896303239226e-05
DNAJA4,5.3541282982741137e-05
TAS2R4,5.34344896632763e-05
NKX6-1,5.3433944343056865e-05
PTPRM,5.3358342933616576e-05
CCRL2,5.334510294089619e-05
HSP90B1,5.330765704738672e-05
SPOP,5.3245068969375115e-05
CDK7,5.322689068984504e-05
OLFM1,5.316711948967509e-05
NGB,5.313971847693561e-05
TSPO2,5.302911385608875e-05
SHOX2,5.30111679773478e-05
STIP1,5.29943266165233e-05
CHAF1A,5.298202618517147e-05
ABCB4,5.2933089183041394e-05
SPR,5.27536300834207e-05
CDKN2AIP,5.2584126015316566e-05
NOS1,5.2564899037565504e-05
FLT3LG,5.256176297276115e-05
NT5E,5.254070501592456e-05
HSD17B11,5.2534488542197706e-05
SP110,5.251473936958878e-05
ATP6V1B1,5.244764419977381e-05
MAPK14,5.2319130034822975e-05
IGFBP2,5.2266280974613466e-05
NINJ1,5.213553831109736e-05
STAT1,5.20624459272361e-05
TSG101,5.201724081089555e-05
SDHB,5.20156018674259e-05
FDXR,5.197708153399469e-05
USH1C,5.195329967500403e-05
ZNF292,5.190239305419181e-05
THBD,5.190022338400577e-05
PRSS2,5.189710673142848e-05
BLCAP,5.175179860572048e-05
ACOX3,5.173243258919102e-05
ABCG8,5.167345158828981e-05
ITGA10,5.166340787212781e-05
SRXN1,5.1662629877403905e-05
AKAP13,5.155987185125446e-05
IFIT3,5.155888638290969e-05
PTRH2,5.152522684839176e-05
SMAD6,5.126864786473268e-05
KIFAP3,5.105317854081946e-05
PRDX3,5.1021731278831216e-05
SKI,5.1012790956273024e-05
C1QBP,5.093528461069864e-05
DCP1A,5.084177236243022e-05
CASP7,5.082609454598584e-05
ACAA1,5.082347111273535e-05
IRAK1,5.082315331690354e-05
ADGRE1,5.080373155343386e-05
PLCG1,5.076811857043985e-05
SYT12,5.0763311639108326e-05
RPS19,5.075688517529376e-05
ECI1,5.068884981620482e-05
CASP8AP2,5.060308970694453e-05
PRDX4,5.059837905242956e-05
PDHX,5.057219255599308e-05
KEL,5.053557787658725e-05
PSMA1,5.0518052358409295e-05
UBE2J1,5.049140402708744e-05
STRN,5.0314229874234136e-05
SERPINB6,5.030417466437928e-05
GCLM,5.026162888730856e-05
TPM4,5.0232934514826725e-05
RPL22,5.022837061299801e-05
RDH16,5.0202935376822525e-05
PPARG,5.0188905894242156e-05
LMO2,5.0156771687724516e-05
SEC22B,5.013915041351515e-05
LRPPRC,5.0130931056312515e-05
CTNND1,5.012495164489282e-05
RIPK1,5.0112318763826326e-05
F2RL1,5.0090405450450466e-05
IFNAR1,5.0083288132723445e-05
U2AF1,5.008082806452019e-05
GNE,5.0066716109761894e-05
MAP3K8,5.0013823797766565e-05
SNAI2,4.999693763381026e-05
EIF5A,4.9995379377638006e-05
FZD8,4.994476009222773e-05
TIMP1,4.987124433318393e-05
MNAT1,4.976257066854071e-05
ATF4,4.97537600889627e-05
OXT,4.9743351294911246e-05
STAU1,4.967687880096619e-05
UFM1,4.959752516950482e-05
PEBP1,4.950386841914207e-05
IGFBP3,4.946554492632951e-05
RPA3,4.946198056909973e-05
SPRR3,4.942534991738584e-05
DGKH,4.9419459920071465e-05
RMDN3,4.941626289762348e-05
RNPS1,4.939641735258065e-05
TCN2,4.936851467842198e-05
WAS,4.936261983891227e-05
OSMR,4.9332547093963585e-05
WNT16,4.931996022650879e-05
CAB39,4.931988861249858e-05
DNM1L,4.922004661474866e-05
GMPR2,4.919429912073397e-05
BCAR1,4.9104360653257926e-05
DHFR,4.8978464766582036e-05
KAT2B,4.888259607629603e-05
BRDT,4.8878310767699445e-05
DDAH1,4.8831548239857016e-05
AXIN1,4.8774505548983363e-05
PEX7,4.874139589374933e-05
TNFRSF1B,4.86893647937354e-05
DYNLL2,4.8645488002256896e-05
CNOT2,4.860821634509688e-05
GHITM,4.85949457558473e-05
MADCAM1,4.840154078051307e-05
ELK4,4.838115027171778e-05
RHOT2,4.835218940414907e-05
NNT,4.820961612432832e-05
IRF9,4.8106244894633906e-05
ORC2,4.802413804743876e-05
SUN2,4.801705065343122e-05
DBT,4.8000797502061766e-05
CSRNP2,4.799502074469047e-05
SRP19,4.7963584695021764e-05
ISG15,4.7890911571826294e-05
BTG1,4.775707932098745e-05
ID3,4.774884957900907e-05
ELANE,4.7719447176529945e-05
PRDX6,4.757006812793866e-05
STAT4,4.755622776179619e-05
CLTA,4.750438619067108e-05
ZNF365,4.745920098287648e-05
FTL,4.739710140007968e-05
IL18R1,4.737779310508199e-05
PRM2,4.732379614817676e-05
ARPP19,4.731003991361638e-05
CCNA1,4.726075503451238e-05
ABCD2,4.723875977154456e-05
PDHA2,4.703130795616911e-05
PANX1,4.695565574769701e-05
NLGN2,4.695363897818213e-05
HNF1A,4.6913861049842486e-05
HAS1,4.669895194051403e-05
EPHX2,4.666529833926192e-05
NIP7,4.665697741565416e-05
CNN3,4.6651216499813124e-05
NGF,4.664000502957186e-05
FDPS,4.6632862895966333e-05
RAPGEF6,4.6480797266453433e-05
C5AR1,4.6450702569884436e-05
CREBBP,4.6439840181309433e-05
RAB4A,4.643387171042705e-05
COX6A2,4.642748852754e-05
ACADM,4.639375153901434e-05
RPS6KA3,4.634999593672402e-05
SDF2L1,4.632442119599459e-05
TPRKB,4.6320322247222935e-05
MRPL11,4.627206936201936e-05
ARPP21,4.624084804600409e-05
VNN1,4.622377627763276e-05
TLR6,4.621622096090003e-05
THNSL2,4.61582600016924e-05
MEP1A,4.612006442465014e-05
NKX2-5,4.6073095499478135e-05
HSPB8,4.604709507752653e-05
POLR2E,4.5981694828501246e-05
SERBP1,4.595623384702932e-05
PRPS2,4.59490834235261e-05
NUMB,4.587304780214732e-05
PGRMC1,4.5825218504260844e-05
ROCK1,4.581331113177316e-05
LAMA1,4.579877503773096e-05
ACHE,4.5705711158249175e-05
ACOX1,4.568001826298813e-05
IP6K2,4.566595378185478e-05
ACOT2,4.56181389597244e-05
CYP2J2,4.559840423655739e-05
RAB9A,4.5567725357019e-05
RBPMS,4.551430327052205e-05
CRLF1,4.550171098814853e-05
KLF1,4.542328481480311e-05
NTM,4.535060694062715e-05
BMP2K,4.531951868605939e-05
SHE,4.530391347357494e-05
WNT1,4.530300578639762e-05
ACVRL1,4.524881918640781e-05
GNAI3,4.5202852420526375e-05
SHMT2,4.5189265505913706e-05
GSG1,4.517433975811175e-05
FXN,4.514963577499916e-05
ZC3H12A,4.503549548876576e-05
PPP2CB,4.497849606837749e-05
COL5A3,4.494599221731177e-05
RGS11,4.494473696276556e-05
ITK,4.489960264193941e-05
TFDP2,4.489053080097674e-05
CTSL,4.4839227711097335e-05
SEMA4D,4.4818739269470385e-05
ERCC5,4.478141182591216e-05
SLC19A1,4.4771318994938166e-05
SLC25A11,4.4762239014701636e-05
RB1,4.475122252032702e-05
PHYH,4.474654480731929e-05
CLIP2,4.4615806234614205e-05
ASF1A,4.4614857827345314e-05
ATP2A2,4.4554159713422244e-05
PLAU,4.446965568695759e-05
IL4,4.4361803000116254e-05
IMPDH2,4.433153508420974e-05
GNB4,4.43178847498263e-05
IDH3G,4.42631325106354e-05
TNFSF15,4.4253998394525654e-05
IL1A,4.422630775946804e-05
ITGB4,4.418056063547767e-05
DYNLT3,4.410593228548212e-05
HDAC2,4.410084701355173e-05
EPHB2,4.409612829797144e-05
ITGB3,4.406599204838903e-05
PHKG2,4.405153622787775e-05
TNNC2,4.383199706299861e-05
ADSL,4.3801264979212064e-05
TIAM1,4.375920581895874e-05
CRYZ,4.375530405504211e-05
ORM1,4.375048514996198e-05
ARRB1,4.372205270300979e-05
IDS,4.3697187061030516e-05
PINK1,4.368139913103853e-05
CCND3,4.367427471642942e-05
RALBP1,4.363064949162302e-05
CSF3R,4.3619002161337465e-05
CD74,4.358286463784217e-05
SNAPC4,4.3577891948535145e-05
PAOX,4.35114390919486e-05
FHL2,4.347334653596322e-05
NDUFB7,4.337718315510651e-05
DVL2,4.330708574226736e-05
JAGN1,4.3133233118421175e-05
NUPR1,4.310987452251341e-05
WNT5B,4.310265659276602e-05
RTN4RL1,4.303645610327879e-05
VAMP4,4.29674524134563e-05
GPX4,4.2916650064060965e-05
GPR87,4.291592737536748e-05
BDH2,4.287973803997903e-05
OXSR1,4.2879266872204586e-05
IER3,4.2810543199489876e-05
POLR2C,4.275598567885827e-05
HELZ2,4.270468045247926e-05
MAPKAP1,4.265708813376806e-05
ITIH4,4.264154761623832e-05
ST3GAL4,4.256242439599023e-05
NMU,4.250627408384336e-05
ABCC3,4.2501680845009994e-05
ANGPTL4,4.2493965474795795e-05
MSX1,4.245390052328552e-05
RAB3GAP1,4.2392468262832565e-05
NCOA4,4.234234027090087e-05
RPL36,4.232736270791956e-05
ANKRD2,4.227208590644958e-05
TSHB,4.226369075827353e-05
ELF4,4.222894904828702e-05
CD44,4.2194464638831326e-05
CNDP2,4.216827958915167e-05
C5,4.2160900475065806e-05
IL5,4.2150110461559456e-05
RPS6,4.209380133418917e-05
RIBC2,4.2085784195088383e-05
EIF5,4.2080087772945796e-05
TRAK2,4.207376634032142e-05
SLC4A4,4.203806145244151e-05
HR,4.197843308610198e-05
PECAM1,4.19729483901011e-05
FCGR2B,4.188164478032659e-05
STAG1,4.186427659474273e-05
NDUFS4,4.185892662978072e-05
SLC6A6,4.1850967328448876e-05
ARHGAP4,4.180111287839319e-05
MRPL35,4.1794845837838694e-05
DYRK2,4.1714666534172054e-05
NDUFA8,4.17062929991213e-05
CXCR4,4.1653005217974e-05
MAFB,4.163759314643004e-05
CRLF2,4.162268738380145e-05
TALDO1,4.158435087576896e-05
MBOAT2,4.155458061207259e-05
PIK3CA,4.150171737888125e-05
CTSS,4.15014955160378e-05
ARHGAP29,4.149321361187248e-05
APOE,4.139251960797076e-05
IFNGR2,4.1366565959868506e-05
ENO3,4.136214543642049e-05
SCRN1,4.1286245262945814e-05
CLPB,4.117698057217893e-05
FBXO7,4.116296309936792e-05
PTGIS,4.111888076663325e-05
PRKG2,4.1056904647577824e-05
RBM5,4.1034913209453926e-05
DCPS,4.1030152479631445e-05
ALDOA,4.102977829043108e-05
LAYN,4.102627030170814e-05
NLRP3,4.096954939542155e-05
NLGN3,4.093677721976533e-05
ACTN2,4.09112120524267e-05
CRISP2,4.081625339328712e-05
GCDH,4.07653041068786e-05
TPM2,4.0751986629575765e-05
ALS2,4.0726666664319746e-05
POLR2H,4.072652210140705e-05
PIPOX,4.0723199751059195e-05
GPC1,4.0702766533611275e-05
DDB2,4.069787123005422e-05
RBM14,4.068651419046493e-05
GDE1,4.068431393549537e-05
SDAD1,4.0683708976144926e-05
GSTZ1,4.0615446870407855e-05
GTF2B,4.059812512095141e-05
PDCD4,4.05920599055705e-05
VDAC1,4.0586243248933536e-05
CSF1,4.051764817210035e-05
PIAS3,4.049909143161673e-05
APPBP2,4.04984552611439e-05
MGAT1,4.048781123903257e-05
SNRPD1,4.04595697979165e-05
COX7B,4.0440337992618084e-05
HSPE1,4.0412710517288165e-05
HADHB,4.041247054313183e-05
DNAJA1,4.040549450761063e-05
ALMS1,4.036034116337993e-05
ATP6V1F,4.024043141532126e-05
NCSTN,4.0126244987305075e-05
HKDC1,4.008973456172899e-05
SIAH1,4.007152775539624e-05
CYP17A1,4.004123302438125e-05
CADM1,4.002993700594046e-05
MLLT11,4.001140897103628e-05
IKZF4,3.999687828012925e-05
APOM,3.9987414819745856e-05
KCNN1,3.998368668267013e-05
GATA1,3.994783821760851e-05
CUL5,3.99444062292045e-05
PEF1,3.990373156455845e-05
IL9R,3.990148979324711e-05
IL2RB,3.9865267773832207e-05
AVPR1A,3.9846627563826356e-05
PGLYRP1,3.983388274683236e-05
YWHAQ,3.982633057467429e-05
IFI35,3.9812828875660536e-05
TNNI3,3.979816191442813e-05
ERGIC3,3.9752463534399187e-05
SEC14L1,3.973590780413125e-05
VPS28,3.959530642818668e-05
NAA38,3.958352211903672e-05
EIF3A,3.95643188891072e-05
TOP1,3.955277500221304e-05
CYP4F2,3.9473009175995446e-05
DLAT,3.9471985415633e-05
THBS1,3.946443399171313e-05
YTHDC1,3.9379158524275836e-05
PRDM4,3.9352682723710274e-05
KALRN,3.930940474681113e-05
ACAA2,3.9303861477792585e-05
ATP2B4,3.9272452609169876e-05
DNAJC1,3.919873001769237e-05
ADAR,3.913551128733215e-05
HAGH,3.911942152937552e-05
DCN,3.9076065520236646e-05
NMT1,3.907133633527624e-05
SCAF4,3.899953100345578e-05
BAIAP2,3.896543331825267e-05
P3H1,3.8949732252311516e-05
ARF6,3.892811871106998e-05
DIABLO,3.885457256591615e-05
ALOX15,3.870823191919325e-05
PNPLA8,3.868792030974191e-05
CALR,3.868294088930953e-05
HRAS,3.8671981428543336e-05
ETFB,3.864247641728489e-05
TNNI2,3.862342738247311e-05
CR1,3.859492955191431e-05
IGFBP7,3.8524621650641966e-05
HLA-E,3.8469846231258834e-05
YWHAG,3.8467925827913475e-05
JAK2,3.842011602549224e-05
SFRP4,3.830391827256397e-05
UQCR11,3.8264082570664754e-05
RRP8,3.825710042812298e-05
DR1,3.824367771975759e-05
IRF5,3.824080193035659e-05
LOX,3.823949855553184e-05
MRPL3,3.8222992864504785e-05
PPM1A,3.819478819925608e-05
BST2,3.815158428297107e-05
RHD,3.811505121811231e-05
NPFFR2,3.811029000788427e-05
DOCK2,3.809000488337789e-05
GMPPB,3.807761107988757e-05
NME3,3.8075926553523905e-05
EXOSC8,3.8066481378232446e-05
COL3A1,3.803822675467529e-05
ABI1,3.8027852111080786e-05
FANCC,3.801796515339448e-05
IL4I1,3.7974921309453735e-05
CTSB,3.79539203750855e-05
POM121,3.792338322227981e-05
ERN1,3.79114396314287e-05
EHD1,3.783417983656443e-05
DMP1,3.783360700022332e-05
AADAT,3.764671917227248e-05
EHHADH,3.7642219908538085e-05
PITX2,3.7608035458690064e-05
MAP7,3.75865647371239e-05
COCH,3.753283563724415e-05
EFNA1,3.752434508474396e-05
RNASEH2A,3.751216281193559e-05
DNTTIP2,3.7486835967857465e-05
NUP153,3.744801867292264e-05
NDUFA6,3.743019442184281e-05
COL12A1,3.7332482161563565e-05
NDUFV2,3.727868258355482e-05
HNRNPC,3.726538881465596e-05
PCM1,3.72620192477226e-05
BTC,3.723324354178187e-05
CTHRC1,3.722906255014392e-05
HMGCS1,3.709978033150087e-05
MAPRE3,3.70919374276388e-05
AGER,3.7091344973626746e-05
CCNT1,3.706899288087142e-05
POLL,3.706385957683226e-05
CACNA1F,3.702536454611016e-05
MAPK1,3.6951917193891636e-05
UBQLN1,3.693670903165658e-05
DNMT1,3.693163031454061e-05
COL6A3,3.692646797930979e-05
PRPS1,3.6797143007561746e-05
FASLG,3.67836062760808e-05
PTPN1,3.671022253179412e-05
ST3GAL5,3.669556225017298e-05
ATP1A1,3.667206464425719e-05
NPM1,3.666801020289336e-05
HSPA5,3.665084465160143e-05
ITGB1BP2,3.663427998473163e-05
LCLAT1,3.6628450552076925e-05
MAGEE1,3.6591300355046447e-05
IFI30,3.655292046187373e-05
TATDN2,3.654414965061517e-05
PLEKHG2,3.653366671440114e-05
CBL,3.6485501798653465e-05
SOX9,3.647599453063511e-05
RPS2,3.6463161090686776e-05
PTPN21,3.6389687480445015e-05
OPA1,3.636407466959252e-05
NDRG1,3.635146106668936e-05
B4GALT5,3.634463998811742e-05
AQP9,3.62746679534318e-05
ARL4A,3.625229027476193e-05
AMBN,3.622380342637252e-05
TNNT1,3.6192409139217414e-05
GFI1,3.6191080667290664e-05
SCG2,3.617083997860022e-05
BGN,3.616812927712676e-05
CSF3,3.607244609075714e-05
BACH1,3.6019328720413494e-05
GSTT2,3.6010005360365454e-05
TKTL1,3.6002402692414474e-05
DCTPP1,3.59922613138809e-05
APLNR,3.59705978971454e-05
RXRB,3.594227898255155e-05
COX11,3.5871969090617746e-05
SLC25A20,3.5856880057139044e-05
MYO9B,3.5837708245445875e-05
AMACR,3.581047406724994e-05
EIF4A1,3.580001987514519e-05
RNH1,3.576812503807755e-05
TGM2,3.572180989571436e-05
MDGA1,3.564286662682028e-05
CCL22,3.546397135444424e-05
PLEC,3.5425604327435256e-05
NF1,3.538786864084463e-05
ACSL5,3.534570447281908e-05
NDST3,3.5290172522901045e-05
GADD45A,3.528357926814314e-05
CTSK,3.527304282079852e-05
IL32,3.522692772226399e-05
COL6A1,3.510461396676979e-05
G6PC2,3.510435355468568e-05
SDHD,3.509535291974612e-05
TEAD4,3.509426797155291e-05
MYH7,3.5056831931623415e-05
OAS2,3.5010627174458816e-05
NDUFV3,3.488354065052934e-05
THEM4,3.488306319443709e-05
P4HA2,3.487509093010818e-05
PCDH7,3.481013001879457e-05
SNX2,3.480920548272058e-05
BMPR2,3.477464396180214e-05
ATG4B,3.4767955819368655e-05
HMGN2,3.473331872078583e-05
HSPA2,3.473135489836668e-05
LRP1,3.4683349040538415e-05
CTNS,3.4649104983436014e-05
LAP3,3.464048768141656e-05
AIFM3,3.4623902542391704e-05
SCG5,3.4552615180970696e-05
AK2,3.452419496590312e-05
LUC7L3,3.450903857769826e-05
AFAP1L2,3.447965479879089e-05
NAPG,3.441223761854793e-05
TAL1,3.441203082099296e-05
VCAN,3.439891057878618e-05
FZD2,3.43821774409203e-05
PSMB2,3.438172255487304e-05
SELP,3.438061262157377e-05
CD70,3.4344391152329265e-05
NRCAM,3.432212983060346e-05
IRF8,3.426521234160502e-05
PDS5B,3.424607323554735e-05
SOAT2,3.42411360298184e-05
MSH5,3.418678367333487e-05
PDHB,3.41760829821879e-05
PAM,3.413950022614463e-05
ACO2,3.412745894897764e-05
CTSZ,3.409293670675113e-05
GTF2H1,3.407531166356083e-05
MTHFD2L,3.406994959599788e-05
MOCOS,3.4049574709731396e-05
COL7A1,3.402853037908103e-05
PDLIM3,3.397187681262987e-05
HTRA1,3.3952844827701567e-05
SDHC,3.3905857921971144e-05
KCNJ8,3.3889113536122534e-05
ISL1,3.3867223272833455e-05
PLA2G2A,3.381726831050518e-05
MAP1B,3.375460920890439e-05
CASP3,3.37322800709111e-05
TCL1A,3.36910965822626e-05
SLC10A3,3.367003768750979e-05
GSS,3.364186994000954e-05
CLNS1A,3.360306547252364e-05
IL13,3.3575050727209105e-05
RHOG,3.355353265910837e-05
MKNK1,3.3527986830905355e-05
CFL1,3.351595211032787e-05
SLC37A4,3.348009641433147e-05
RPLP0,3.346265873924325e-05
CASP1,3.344236304168104e-05
HDAC6,3.34392964431666e-05
TK2,3.342318319027346e-05
NXT1,3.3411304028222244e-05
FURIN,3.33951826161588e-05
RCHY1,3.338669420745181e-05
NDUFS2,3.3344536510393286e-05
GZMK,3.3338957081769094e-05
GCG,3.322787234902021e-05
MRPL9,3.319544036935849e-05
DDX18,3.3193762793457785e-05
PCOLCE,3.316522751931054e-05
PMVK,3.3161070213643266e-05
SF3B3,3.31069490357066e-05
DDAH2,3.309376258628049e-05
DLD,3.3091754205297945e-05
FST,3.3069275030086004e-05
BPGM,3.304391893897039e-05
GFPT2,3.3032977808328655e-05
POLD4,3.3012356525480954e-05
PHTF2,3.3005322054450253e-05
C1R,3.298380184348976e-05
SMPDL3A,3.295813896096465e-05
SNTB1,3.294068041105575e-05
SNRPA,3.287977393135339e-05
MXD4,3.287328344710396e-05
LTB,3.286611679299013e-05
RPS12,3.284377537447627e-05
CDKN2D,3.2821441680529746e-05
AKR1A1,3.281302011883658e-05
NUP205,3.2787458923973526e-05
STK25,3.271122778039358e-05
SHH,3.271007579258041e-05
PEX6,3.2708969145351365e-05
RHOD,3.2704941575419484e-05
ALDH9A1,3.269455214156724e-05
SMAD2,3.2694471444038046e-05
LSM2,3.2668328407638906e-05
GNAI2,3.255861447089903e-05
RPTOR,3.255476738567649e-05
TRIM33,3.255351194196909e-05
GCA,3.246698127017036e-05
GABARAPL1,3.2375912228481224e-05
SKIL,3.2318973340835954e-05
NEXN,3.2313576948881e-05
ARHGEF3,3.22745407839155e-05
WDR37,3.227240117403494e-05
ZC3H14,3.2227102690320326e-05
TARDBP,3.221231650797142e-05
ATP6V0C,3.219281315440798e-05
PICALM,3.215787618413397e-05
COL1A1,3.2124330385073696e-05
CYP26A1,3.205224531715266e-05
HSPB1,3.205018505440098e-05
ADCY6,3.202055088889805e-05
EIF1,3.194123499936529e-05
EIF4H,3.1926863109146565e-05
PHLDA2,3.183568990594065e-05
FZD1,3.1798298803757334e-05
PIK3CB,3.1777882111082845e-05
HPCAL4,3.1759411814099435e-05
POLH,3.170340432812215e-05
PDCD1LG2,3.1638190677858523e-05
MAP6,3.1589032242844996e-05
CD7,3.1586690112749985e-05
IL2,3.154368694375805e-05
TUFM,3.154116282747122e-05
SET,3.152375766664996e-05
GSTA3,3.1480352214402124e-05
HADHA,3.144927118214397e-05
G3BP1,3.1420829326860035e-05
PRKCD,3.141763836307184e-05
CYP7B1,3.137096187085728e-05
IFNG,3.137021696234617e-05
BCL2L13,3.1368117567614005e-05
